date,activity_action,activity_type,activity_name,contact_id
2019-06-27,open,email_open,2019_07_10 - webinar - sensei series 04 - going account based.01_invite,a45c5a84ccbb067c4
2019-09-19,open,email_open,2019_10_01 - webinar - 6sense+ series 01 - personalize & prioritize direct gifting.01_invite,67b0bbbc49850b976
2019-09-19,open,email_open,2019_10_01 - webinar - 6sense+ series 01 - personalize & prioritize direct gifting.01_invite,406a898980508007b
2019-09-19,open,email_open,2019_10_01 - webinar - 6sense+ series 01 - personalize & prioritize direct gifting.01_invite,a6a80bba78a6c6a44
2019-09-19,open,email_open,2019_10_01 - webinar - 6sense+ series 01 - personalize & prioritize direct gifting.01_invite,9cb7075b7bbc4706
2019-09-27,open,email_open,2019_12 - field event - 6sense breakthrough - dec. 2-4.06 - customer speaker announcements,cc8679776bc960a48
2019-09-27,open,email_open,2019_12 - field event - 6sense breakthrough - dec. 2-4.06 - customer speaker announcements,4609a596abc0a48b4
2019-09-27,open,email_open,2019_12 - field event - 6sense breakthrough - dec. 2-4.06 - customer speaker announcements,48b0c68bc0076b6a6
2019-06-12,open,email_open,2019_06_12 - webinar - sensei series 02 - beyond abm.04_registrant reminder,7c489baaa96806608
2019-08-16,open,email_open,2019_08 - direct mail - summer campaign.email 1 - marketing,46cab57bcc7bc0c04
2019-05-24,open,email_open,2019_06_26 - webinar - sensei series 03 - uncovering demand.02_registration confirmation,9a5606568468977ab
2019-04-18,open,email_open,2019_05 - tradeshow - siriusdecisions summit - may 5-8.03_em - invite - enable abm success,85b0647a9ab60960
2019-11-15,open,email_open,2019_11 - tradeshow - hypergrowth - nov 18.01_em - email 1,9a5606568468977ab
2019-11-15,open,email_open,2019_11_15 - webinar - 6sense+ series 05 - mining for gold: aligning data.03_re-invite last chance,7b8ba90049977744
2019-10-03,open,email_open,2019_10_15 - webinar -6sense+ series 02 - abm search & display.01_invite,989800ac68ac6770
2019-10-14,view,known_web_visit,6sense.com/resources/events/6sense-plus-webinar-powering-paid-search-and-display-strategies-with-account-based-data​/,89c74b94c606a4a60
2019-10-14,open,email_open,2019_10_15 - webinar -6sense+ series 02 - abm search & display.03_re-invite last chance,6c78970a6057a6c04
2019-06-19,open,email_open,2019_06_26 - webinar - sensei series 03 - uncovering demand.01_invite,74c74aa7cb44c47b0
2019-06-19,view,known_web_visit,6sense.com/resources/events/meet-the-senseis/,65ac60a77ca4c9008
2019-06-19,open,email_open,2019_06_26 - webinar - sensei series 03 - uncovering demand.01_invite,7c947486c9460c408
2019-12-17,view,known_web_visit,6sense.com/resources/reports/start-uncovering-demand-custom-report/,b09cc955cb66ca4a6
2019-04-29,fill_out,form_fill,standard responsive form - event,4cba940b60560bc60
2019-06-25,open,email_open,6sense | meeting recap & next steps (1561488218.0),9a5606568468977ab
2019-03-30,attended_in_person,attended_event,2019_03- field event - oraclemce - march18-20,67cc4c08a69c44048
2019-08-28,open,email_open,2019_09 - tradeshow - cmo connect - sep 22-24.01_em - invite - pmp 1,697547894c0c86ab8
2019-10-31,open,email_open,2019_11_05 - webinar -6sense+ series 04 - personalize web with account-based data.01_invite_keep,a94acc487799c0448
2019-05-07,click,email_click,2019_05 - tradeshow - siriusdecisions summit - may 5-8.06_em - invite - cmo network event,5b7aa09c098a88c44
2019-05-07,view,known_web_visit,6sense.com/resources/events/women-in-b2b-marketing-empowerment-dinner-series-austin/,5b7aa09c098a88c44
2019-05-30,fill_out,form_fill,standard responsive form  - webinar,84ab5c507ca79b8a6
2019-10-04,open,email_open,2019_10_15 - webinar -6sense+ series 02 - abm search & display.01_invite,4aac6564570c67704
2019-10-04,open,email_open,2019_10_15 - webinar -6sense+ series 02 - abm search & display.02_registration confirmation,4aac6564570c67704
2019-06-11,view,known_web_visit,6sense.com/resources/events/meet-the-senseis-beyond-abm-webinar/,7c489baaa96806608
2018-11-28,open,email_open,2018_12 - webinar - take control in an account-based world - dec 13.email 1,6b4c48a76b89bc440
2019-09-20,fill_out,form_fill,standard responsive form  - webinar,5466094898a45cb80
2019-05-06,open,email_open,2019_05 - tradeshow - siriusdecisions summit - may 5-8.03_em - invite - vip status: achieved - a club6 black card has been reserved in your name,a45c5a84ccbb067c4
2019-04-16,click,email_click,2019_05 - tradeshow - siriusdecisions summit - may 5-8.02_em - invite - are you ready for siriusdecisions summit?,85b0647a9ab60960
2019-08-06,fill_out,form_fill,standard responsive form - event,c87c6846a77450088
2019-06-04,open,email_open,2019_06_12 - webinar - sensei series 02 - beyond abm.01_invite,67b0bbbc49850b976
2019-06-04,open,email_open,2019_06_12 - webinar - sensei series 02 - beyond abm.01_invite,6678596a94b857760
2019-06-04,view,known_web_visit,6sense.com/resources/events/meet-the-senseis-uncovering-demand-webinar/,7c947486c9460c408
2019-06-04,open,email_open,2019_06_12 - webinar - sensei series 02 - beyond abm.01_invite,5b7aa09c098a88c44
2019-04-25,open,email_open,2019_05 - tradeshow - siriusdecisions summit - may 5-8.06_em - invite - cmo network event,cacc080bc5c77487b
2019-07-18,view,known_web_visit,6sense.com/contact-us/thanks/,84bc76a969acb8896
2019-10-02,click,email_click,2019_10_15 - webinar -6sense+ series 02 - abm search & display.02_registration confirmation,a4c8069489cbcc674
2019-10-02,open,email_open,2019_10_15 - webinar -6sense+ series 02 - abm search & display.01_invite,566b7858b94655cb8
2019-10-02,view,known_web_visit,newsletter-thankyou-website,7bba99077858a5c44
2019-04-26,click,email_click,2019_05 - tradeshow - siriusdecisions summit - may 5-8.06_em - invite - cmo network event,cacc080bc5c77487b
2019-10-16,open,email_open,2019_10_30 - webinar -6sense+ series 03 - personalize at scale.01_invite,9cb7075b7bbc4706
2019-11-22,open,email_open,2019_11 - tradeshow - hypergrowth - nov 18.03_em - post email 1,a0baac9b8ab07c974
2019-11-22,open,email_open,2019_11 - tradeshow - hypergrowth - nov 18.03_em - post email 1,5c09b5850a508ac8
2019-09-28,open,email_open,2019_12 - field event - 6sense breakthrough - dec. 2-4.06.b - oops apology to non-us,a076b8bab6ac669c8
2019-09-28,open,email_open,2019_12 - field event - 6sense breakthrough - dec. 2-4.06.b - oops apology to non-us,60ab88c49cc88c7c6
2019-10-10,view,known_web_visit,6sense.com/resources/events/6sense-plus-webinar-powering-paid-search-and-display-strategies-with-account-based-data​/,406765c854b7caa84
2019-11-26,attended_in_person,attended_event,2019_11 - tradeshow - topo open house - nov 20-21,9a6c0ca7b6ccb0896
2019-09-30,open,email_open,2019_10_01 - webinar - 6sense+ series 01 - personalize & prioritize direct gifting.03_re-invite last chance,c486ba478a4664a5
2019-09-30,open,email_open,2019_10_01 - webinar - 6sense+ series 01 - personalize & prioritize direct gifting.03_re-invite last chance,7c8c656867c499664
2019-09-30,open,email_open,2019_10_01 - webinar - 6sense+ series 01 - personalize & prioritize direct gifting.03_re-invite last chance,c5bb44a07bc4047b4
2019-03-14,click,email_click,2019_03-webinar-siriusdecisions & quorum.03_invitation_reminder,85706c6a8bab90464
2019-08-07,open,email_open,2019_08 - tradeshow - b2bsmx - aug 12-13.01_em - invite,906b4b660788a0576
2019-06-26,fill_out,form_fill,standard responsive form  - webinar,48a9a87ba557b9840
2019-02-06,open,email_open,2019_02_email_talkingsense_prospect.2019_02_email_talkingsense1_prospect,6a4aa57ba50754cc6
2019-11-27,view,known_web_visit,hub.6sense.com/bdrs-are-a-bfd-topo-openhouse-2019/bdrs-are-a-bfd-deck-topo-openhouse-2019,64708055cac4507ab
2019-04-30,open,email_open,2019_05-field event-empowered cmo dinner-austin-may 09.04 confirmation,4cba940b60560bc60
2019-06-13,view,known_web_visit,6sense.com/contact-us/,8c007b9b4a947c5c6
2019-03-04,fill_out,form_fill,standard responsive form,6bb06690b046b84a6
2019-11-20,fill_out,form_fill,standard form w. keywords,68998ac4858c047b8
2019-11-20,view,known_web_visit,6sense.com/resources/reports/6sense-named-a-leader-in-the-forrester-wave-b2b-customer-analytics-q1-2019/,68998ac4858c047b8
2019-04-15,open,email_open,2019_05 - tradeshow - siriusdecisions summit - may 5-8.01_em - invite - you're invited,589a64b04bcc6aa04
2019-09-19,open,email_open,2019_10_01 - webinar - 6sense+ series 01 - personalize & prioritize direct gifting.01_invite,60c65b67c7506c7c6
2019-09-19,open,email_open,2019_10_01 - webinar - 6sense+ series 01 - personalize & prioritize direct gifting.01_invite,a450b844ba78969a4
2019-09-19,open,email_open,2019_10_01 - webinar - 6sense+ series 01 - personalize & prioritize direct gifting.01_invite,a4c8b00b76b978b96
2019-09-19,open,email_open,2019_10_01 - webinar - 6sense+ series 01 - personalize & prioritize direct gifting.01_invite,497089cc8b04c4c5b
2019-09-27,open,email_open,2019_12 - field event - 6sense breakthrough - dec. 2-4.06 - customer speaker announcements,570b4766acca54ab0
2019-09-27,open,email_open,2019_12 - field event - 6sense breakthrough - dec. 2-4.06 - customer speaker announcements,4cac756c8bbcbc968
2019-09-27,open,email_open,2019_12 - field event - 6sense breakthrough - dec. 2-4.06 - customer speaker announcements,7ca6449660b76cc4
2019-09-27,open,email_open,2019_12 - field event - 6sense breakthrough - dec. 2-4.06 - customer speaker announcements,b0aab4bc8a5cb7ab4
2019-09-27,open,email_open,2019_12 - field event - 6sense breakthrough - dec. 2-4.06 - customer speaker announcements,7797bc09a048a0656
2019-09-27,open,email_open,2019_12 - field event - 6sense breakthrough - dec. 2-4.06 - customer speaker announcements,aab0cc59a9a5640a0
2019-05-24,view,known_web_visit,6sense.com/careers/,84ab5c507ca79b8a6
2019-05-24,view,known_web_visit,6sense.com/resources/events/meet-the-senseis/,9a5606568468977ab
2019-04-18,open,email_open,2019_05 - tradeshow - siriusdecisions summit - may 5-8.03_em - invite - enable abm success,cacc080bc5c77487b
2019-04-18,open,email_open,2019_05 - tradeshow - siriusdecisions summit - may 5-8.03_em - invite - enable abm success,7c489baaa96806608
2019-04-12,click,email_click,2019_05 - tradeshow - siriusdecisions summit - may 5-8.01_em - invite - you're invited,b5b084b6846408cb8
2019-10-03,open,email_open,2019_10_01 - webinar - 6sense+ series 01 - personalize & prioritize direct gifting.03_re-invite last chance,b406c674656760588
2019-10-03,open,email_open,2019_10_15 - webinar -6sense+ series 02 - abm search & display.01_invite,79b4b9acb66a90688
2019-10-14,open,email_open,2019_10_15 - webinar -6sense+ series 02 - abm search & display.03_re-invite last chance,c496995b9c4c84a80
2019-12-17,view,known_web_visit,6sense.com/platform/,b09cc955cb66ca4a6
2019-12-17,view,known_web_visit,6sense.com/resources/downloads/compete-and-win-in-the-age-of-account-based-buying-download/,b09cc955cb66ca4a6
2019-07-09,view,known_web_visit,6sense.com/contact-us/,68570cc58b6a08cc
2019-10-31,open,email_open,2019_11_05 - webinar -6sense+ series 04 - personalize web with account-based data.01_invite_keep,5767a8b44879579ab
2019-10-31,open,email_open,2019_11_05 - webinar -6sense+ series 04 - personalize web with account-based data.01_invite_keep,697547894c0c86ab8
2019-11-19,open,email_open,2019_11_15 - webinar - 6sense+ series 05 - mining for gold: aligning data.01_invite,9cb7075b7bbc4706
2019-07-03,open,email_open,2019_06_26 - webinar - sensei series 03 - uncovering demand.03_re-invite last chance,48004cbc047478b5
2019-06-11,open,email_open,2019_06_12 - webinar - sensei series 02 - beyond abm.03_re-invite last chance,cacc080bc5c77487b
2019-06-11,view,known_web_visit,6sense.com/resources/events/meet-the-senseis/,9a5606568468977ab
2019-10-09,open,email_open,2019_10_15 - webinar -6sense+ series 02 - abm search & display.01_invite,ab08886c8c59ac7ab
2019-10-09,fill_out,form_fill,standard responsive form  - webinar,566b7858b94655cb8
2019-08-06,fill_out,form_fill,standard responsive form - event,49c07ab87accc5c76
2019-06-04,open,email_open,2019_06_12 - webinar - sensei series 02 - beyond abm.01_invite,5457c6a997a984848
2019-06-04,open,email_open,2019_06_12 - webinar - sensei series 02 - beyond abm.01_invite,cacc080bc5c77487b
2019-11-01,view,known_web_visit,6sense.com/resources/reports/topo-2019-account-based-benchmark-report/,66a56c545c074b9b0
2019-05-28,open,email_open,2019_05_29 - webinar - sensei series 01 - abm fast track.01_b_invite,7c489baaa96806608
2019-04-16,view,known_web_visit,6sense.com/resources/,85b0647a9ab60960
2019-10-16,open,email_open,2019_10_30 - webinar -6sense+ series 03 - personalize at scale.01_invite,cc457cb5a64a05576
2019-11-22,open,email_open,2019_11 - tradeshow - hypergrowth - nov 18.03_em - post email 1,cc8679776bc960a48
2019-10-01,open,email_open,2019_10_01 - webinar - 6sense+ series 01 - personalize & prioritize direct gifting.03_re-invite last chance,5767a8b44879579ab
2019-09-30,open,email_open,2019_12 - field event - 6sense breakthrough - dec. 2-4.06 - customer speaker announcements,c486ba478a4664a5
2019-09-30,open,email_open,2019_12 - field event - 6sense breakthrough - dec. 2-4.06 - customer speaker announcements,4c9458c74acc45b08
2019-11-14,open,email_open,2019_11 - tradeshow - hypergrowth - nov 18.01_em - email 1,940809070bb4948b
2019-03-14,open,email_open,2019_03-webinar-siriusdecisions & quorum.03_invitation_reminder,85ac8ab8a500c507b
2019-03-14,view,known_web_visit,6sense.com/resources/webinars/the-lead-is-dead-long-live-the-buying-team/,85706c6a8bab90464
2019-07-10,open,email_open,2019_07_10 - webinar - sensei series 04 - going account based.03_re-invite last chance,a45c5a84ccbb067c4
2019-11-04,open,email_open,2019_11_05 - webinar -6sense+ series 04 - personalize web with account-based data.03_re-invite_keep_last chance,79b4b9acb66a90688
2019-09-04,click,email_click,6sense | new abm ebook (1567628893.0),89c74b94c606a4a60
2019-04-19,open,email_open,6sense | siriusdecisions summit | vip club6 invite  (1555695104.0),a74544b794babb8a0
2019-05-20,open,email_open,2019_05_21 - partner webinar - pedowitz techtalk.03_re-invite last chance,cb455a409cca6ccc6
2019-02-06,open,email_open,2019_02_email_talkingsense_prospect.2019_02_email_talkingsense1_prospect,79868ac76b5064960
2019-02-06,open,email_open,2019_02_email_talkingsense_prospect.2019_02_email_talkingsense1_prospect,869a5889b40570c5b
2019-02-06,open,email_open,2019_02_email_talkingsense_prospect.2019_02_email_talkingsense1_prospect,b68b787944b9b5b44
2019-11-23,open,email_open,2019_11 - tradeshow - hypergrowth - nov 18.03_em - post email 1,cc457cb5a64a05576
2019-10-07,open,email_open,2019_10_15 - webinar -6sense+ series 02 - abm search & display.01_invite,a8cca66ca58500a56
2019-11-27,open,email_open,2019_11 - tradeshow - topo open house - nov 20-21.01_em - post show follow up,64708055cac4507ab
2019-10-29,fill_out,form_fill,standard responsive form  - webinar,a79a678898c899756
2019-05-21,open,email_open,2019_06 - field event - b2b in the black - june 5-21.em 01 - invite,b0aab4bc8a5cb7ab4
2019-04-15,click,email_click,2019_05 - tradeshow - siriusdecisions summit - may 5-8.01_em - invite - you're invited,85b0647a9ab60960
2019-06-27,open,email_open,2019_07_10 - webinar - sensei series 04 - going account based.01_invite,9a5606568468977ab
2019-09-27,view,known_web_visit,6sense.com/contact-us/thanks/,444ca7055004c4000
2019-09-27,open,email_open,2019_12 - field event - 6sense breakthrough - dec. 2-4.06 - customer speaker announcements,5457c6a997a984848
2019-09-27,open,email_open,2019_12 - field event - 6sense breakthrough - dec. 2-4.06 - customer speaker announcements,5466094898a45cb80
2019-05-24,open,email_open,2019_05_29 - webinar - sensei series 01 - abm fast track.01_a_invite,a4c8069489cbcc674
2019-05-24,attended_in_person,attended_webinar,2019_05_21 - partner webinar - pedowitz techtalk,84ab5c507ca79b8a6
2019-05-24,open,email_open,2019_05_21 - partner webinar - pedowitz techtalk.05_thanks for attending,84ab5c507ca79b8a6
2019-05-24,open,email_open,2019_05_21 - partner webinar - pedowitz techtalk.05_thanks for attending,74c74aa7cb44c47b0
2019-04-18,click,email_click,2019_04 - tradeshow - gartner marketing symposium - april 29-may 1.03_em - invite - does your abm strategy scale?,a90bc85b645c5c444
2019-04-12,open,email_open,2019_05 - tradeshow - siriusdecisions summit - may 5-8.01_em - invite - you're invited,55949bb67a55b6048
