job_level,job_function,company_id,contact_id
Vice President,Sales,d9314f52954ddd5,a45c8bb5c9046c4b0
Manager,Marketing,a3aa05edec9446c,5970889866ca6c95b
Manager,Marketing,58e9bd0a819a989,aa700ca400ca87554
Staff,Marketing,f6ac7a88015964e,c789b95b080c68648
Staff,Sales,e2000c907be7f28,4baba70604a5a4984
Director,Sales,1a2e3ceab53b960,7ca4a60b058a400a
Director,Sales,977c134b50e6e6f,c977947cbb00698a6
Manager,Marketing,f02bb36b6f8ebd6,4b5ca688869bb7784
Director,Marketing,82ee3252905e23e,c49c0bb75bbab7668
C-Level,Finance,cd8473af77e2c26,4904aa575bc7cb480
Senior,Marketing,a1631fb70abe06e,b47550b45b595c87b
Vice President,Sales,6345a801ef561e3,8779546a6c75ca4b4
Vice President,Sales,34688cbb0f5f570,4ba45b06046c88408
Director,Business Development,6811320fc8ecd83,96748bb8b70a005
Vice President,Sales,dec011722127aaf,40549894a7a40cc68
Director,Sales,384ad2304de8f1c,54589bb60465a5cc6
Director,Sales,000MISSING,abb0ccbc90b085694
C-Level,Marketing,0b3c2688916ecbd,54b8408659a5ba0c
Director,Sales,60c2b6bb0e98279,c707b8cc6c05577c6
C-Level,Marketing,f81b2f07313126f,a77ac679497670a7
Director,Marketing,7dafb45a04b25fb,650c408579054a968
Vice President,Business Development,4fd7d8ce6fc2001,4b7a5b7b4c8808ac6
Senior,Sales,0b3c2688916ecbd,c5a457a594a8c6784
Vice President,Sales,362afe017d79ae5,4609bb656b547c7a
Vice President,Marketing,8f894db43badf75,8b567b7690b9cc74
Staff,Sales,8b8036a84c9e56a,5ca7b67666945b480
Manager,Marketing,a462fc5e66769d8,69b86bc58064b59c6
