date,timestamp,call_disposition,contact_id
2019-11-05,2019-11-05T19:29:47.000Z,Left Voicemail,70849a5bc0cb66808
2019-11-05,2019-11-05T19:14:59.000Z,No Answer,7ba785ba797a95cab
2019-11-05,2019-11-05T19:25:17.000Z,Left Voicemail,76b86b6ab9bb86880
2019-11-05,2019-11-05T19:06:32.000Z,No Answer,99b889a957c08560
2019-11-05,2019-11-05T19:41:12.000Z,No Answer,c0788ca4775444c64
2019-11-05,2019-11-05T19:45:19.000Z,No Answer,4948b4906859c4a04
2019-11-05,2019-11-05T19:08:27.000Z,Left Voicemail,80aa06c546ba6cb64
2019-11-05,2019-11-05T19:12:06.000Z,Left Voicemail,799cb64a445aa8480
2019-11-05,2019-11-05T19:23:22.000Z,No Answer,a70b49c94867c6904
2019-11-05,2019-11-05T19:48:41.000Z,No Answer,aba5aa8b64aca9596
2019-07-09,2019-07-09T21:39:54.000Z,Left Voicemail,c0655569bba876988
2019-07-03,2019-07-03T21:34:13.000Z,Left Voicemail,c0655569bba876988
2019-11-25,2019-11-25T20:16:55.000Z,Left Voicemail,57a09cbc9ab989568
2019-08-09,2019-08-09T15:34:06.000Z,No Answer,c08945758b594b548
2019-12-10,2019-12-10T14:39:45.000Z,No Answer,c845654676540bb4
2019-12-10,2019-12-10T14:45:17.000Z,Left Voicemail,564c607bb9c049544
2019-12-10,2019-12-10T19:51:14.000Z,Left Voicemail,5647c0abca46ca088
2019-12-10,2019-12-10T14:54:34.000Z,No Answer,445aa080a468c4b00
2019-12-10,2019-12-10T19:50:29.000Z,No Answer,9054c0cc48b740464
2019-08-15,2019-08-15T15:59:27.000Z,Left Voicemail,6b0858689b8aa7c5b
2019-09-30,2019-09-30T12:59:38.000Z,No Answer,999b57900ab95940
2019-09-30,2019-09-30T12:54:45.000Z,No Answer,999b57900ab95940
2019-10-03,2019-10-03T20:20:15.000Z,No Answer,999b57900ab95940
2019-10-03,2019-10-03T20:24:34.000Z,Left Voicemail,999b57900ab95940
2019-07-18,2019-07-18T16:08:42.000Z,Left Voicemail,c6a86078845646b80
2019-06-04,2019-06-24T12:53:43.000Z,Left Voicemail,4870a699757aa8944
2019-07-09,2019-07-09T17:50:17.000Z,Wrong Number,4a7cb0c695ac7a9c6
2019-07-23,2019-07-23T15:59:26.000Z,No Answer,4a7cb0c695ac7a9c6
2019-07-30,2019-07-30T22:32:22.000Z,Left Voicemail,a4b8060986566a5c6
2019-06-06,2019-06-24T12:51:18.000Z,No Answer,a77ac679497670a7
2019-08-09,2019-08-09T15:38:52.000Z,No Answer,49a5996595ba75b40
2019-06-06,2019-06-24T12:51:17.000Z,Left Voicemail,49a5996595ba75b40
2019-10-29,2019-10-29T21:23:59.000Z,No Answer,49a5996595ba75b40
2019-09-09,2019-09-09T14:28:00.000Z,Wrong Number,56579b645caa55648
2019-09-11,2019-09-11T14:19:50.000Z,Left Voicemail,56579b645caa55648
2019-09-13,2019-09-13T15:49:03.000Z,Left Voicemail,56579b645caa55648
2019-09-17,2019-09-17T19:40:57.000Z,No Answer,56579b645caa55648
2019-09-24,2019-09-24T14:39:29.000Z,Left Voicemail,56579b645caa55648
2019-09-25,2019-09-25T15:07:29.000Z,Left Voicemail,56579b645caa55648
2019-09-12,2019-09-12T14:34:55.000Z,Left Voicemail,56579b645caa55648
2019-09-09,2019-09-09T14:49:03.000Z,No Answer,a7c54794660769796
2019-09-17,2019-09-17T20:06:17.000Z,Wrong Number,a7c54794660769796
2019-09-25,2019-09-25T16:16:37.000Z,Wrong Number,a7c54794660769796
2019-09-12,2019-09-12T14:52:57.000Z,Wrong Number,a7c54794660769796
2019-03-21,2019-03-21T21:26:39.000Z,Left Voicemail,8445b056a5777c4b4
2019-03-21,2019-03-21T19:35:37.000Z,No Answer,b8b74cb50749885b4
2019-08-08,2019-08-08T16:57:09.000Z,Wrong Number,845ac9675978c6544
2019-08-08,2019-08-08T17:01:41.000Z,Left Voicemail,c8857a0b886456c9b
2019-08-08,2019-08-08T17:02:20.000Z,No Answer,45b486cab6a78ca76
2019-12-13,2019-12-13T18:07:47.000Z,Wrong Number,47b06a0a760c5ab64
2019-12-09,2019-12-09T19:14:55.000Z,No Answer,47b06a0a760c5ab64
2019-12-11,2019-12-11T18:30:46.000Z,No Answer,47b06a0a760c5ab64
2019-12-10,2019-12-10T22:57:38.000Z,No Answer,907648cc4097685ab
2019-12-09,2019-12-09T19:09:06.000Z,No Answer,907648cc4097685ab
2019-12-13,2019-12-13T18:06:17.000Z,Wrong Number,907648cc4097685ab
2019-06-11,2019-06-24T12:49:34.000Z,No Answer,47cb744544060bc68
2019-06-11,2019-06-24T12:49:36.000Z,Left Voicemail,bc4879bb90094a788
2019-06-11,2019-06-24T12:49:33.000Z,Left Voicemail,aaa0aca56a6ab9cc6
2019-06-11,2019-06-24T12:49:42.000Z,Left Voicemail,5b4c00cb8c7697800
2019-06-11,2019-06-24T12:49:38.000Z,Left Voicemail,c488c050444c9c896
2019-06-11,2019-06-24T12:49:40.000Z,Left Voicemail,8590956096c86a456
2019-11-12,2019-11-12T16:16:42.000Z,No Answer,57b4a4895c4a450b4
2019-09-24,2019-09-24T15:58:07.000Z,No Answer,60949ca84c005bc9b
2019-10-17,2019-10-17T15:04:16.000Z,Left Voicemail,60949ca84c005bc9b
2019-10-22,2019-10-22T18:18:54.000Z,Left Voicemail,684998805c98c9c9b
2019-08-09,2019-08-09T15:33:51.000Z,No Answer,44aa8468b9694c07b
2019-08-09,2019-08-09T15:33:45.000Z,No Answer,44aa8468b9694c07b
2019-06-25,2019-06-25T18:56:39.000Z,No Answer,bbc00867769a7b4cb
2019-07-16,2019-07-16T22:13:45.000Z,Left Voicemail,a5b59ab5a5a880b0
2019-07-16,2019-07-16T22:10:02.000Z,Left Voicemail,a5b59ab5a5a880b0
2019-07-16,2019-07-16T22:14:06.000Z,Left Voicemail,59caa5994c49bb456
2019-07-16,2019-07-16T22:09:33.000Z,Left Voicemail,a5c7c8669bc894c40
2019-07-16,2019-07-16T22:13:56.000Z,Left Voicemail,a5c7c8669bc894c40
2019-08-08,2019-08-08T16:26:03.000Z,No Answer,79bba6564b58b667b
2019-07-03,2019-07-03T21:34:43.000Z,Left Voicemail,75c9c545860ac0ab8
2019-10-24,2019-10-24T19:51:20.000Z,No Answer,a670a9cbc6b7aa066
2019-11-19,2019-11-19T15:59:52.000Z,Connected,65c97789b8c9b6a60
2019-07-23,2019-07-23T23:49:05.000Z,No Answer,aa595bbb9bb0baaab
2019-07-25,2019-07-25T23:52:41.000Z,No Answer,aa595bbb9bb0baaab
2019-07-23,2019-07-23T23:45:48.000Z,No Answer,b9a5c9b859a79bc88
2019-07-25,2019-07-25T23:50:05.000Z,No Answer,b9a5c9b859a79bc88
2019-08-02,2019-08-02T16:30:12.000Z,No Answer,b9a5c9b859a79bc88
2019-09-17,2019-09-17T21:08:59.000Z,No Answer,b7856b009b7a5c908
2019-09-18,2019-09-18T21:44:51.000Z,Connected,b7856b009b7a5c908
2019-09-18,2019-09-18T21:18:57.000Z,Busy,b7856b009b7a5c908
2019-07-29,2019-07-29T23:38:47.000Z,Wrong Number,645987a60cba4c5a
2019-12-11,2019-12-11T21:16:22.000Z,Left Voicemail,a9c8758c460c6b840
2019-06-06,2019-06-24T12:50:41.000Z,No Answer,9ca66400975aa864
2019-07-03,2019-07-03T17:55:27.000Z,No Answer,9ca66400975aa864
2019-08-08,2019-08-08T14:47:14.000Z,No Answer,baba98b4870a5a696
2019-12-02,2019-12-02T18:06:00.000Z,Left Voicemail,7a6cba9c86806765
2019-10-16,2019-10-16T21:04:08.000Z,No Answer,a6a6b79c709a94748
2019-10-17,2019-10-17T21:23:29.000Z,No Answer,a6a6b79c709a94748
2019-10-16,2019-10-16T21:05:55.000Z,Not in Service,a6a6b79c709a94748
2019-10-24,2019-10-24T21:21:20.000Z,No Answer,4c9458c74acc45b08
2019-09-10,2019-09-10T22:16:59.000Z,No Answer,495c946994cac0488
2019-09-10,2019-09-10T22:17:47.000Z,No Answer,ab569aa07b544b0b8
2019-03-21,2019-03-21T22:43:48.000Z,Left Voicemail,cb499a58b4c046b7b
2019-12-10,2019-12-10T14:52:36.000Z,No Answer,8ba6a884760ba7696
2019-11-26,2019-11-26T16:06:58.000Z,Connected,8ba6a884760ba7696
2019-12-18,2019-12-18T17:49:25.000Z,Connected,b09cc955cb66ca4a6
2019-12-17,2019-12-17T20:27:42.000Z,Left Voicemail,b09cc955cb66ca4a6
2019-07-03,2019-07-03T16:19:41.000Z,Left Voicemail,587850c7658447976
2019-07-23,2019-07-23T16:18:16.000Z,No Answer,587850c7658447976
2019-08-08,2019-08-08T19:59:52.000Z,Left Voicemail,587850c7658447976
2019-08-08,2019-08-08T20:05:10.000Z,Left Voicemail,556a5ba0b08a78a84
2019-12-10,2019-12-10T17:19:06.000Z,Left Voicemail,b799c48800648965b
2019-11-25,2019-11-25T20:46:33.000Z,Connected,b799c48800648965b
2019-12-02,2019-12-02T14:32:00.000Z,Left Voicemail,b799c48800648965b
2019-10-02,2019-10-02T14:27:36.000Z,Not in Service,85c8947977c9c97b8
2019-10-24,2019-10-24T19:19:00.000Z,Connected,a6480654c88bab6
2019-11-25,2019-11-25T20:34:27.000Z,No Answer,600a0745bb0bbc4b4
2019-09-18,2019-09-18T20:43:36.000Z,No Answer,4cb8a558759494c04
2019-07-10,2019-07-10T22:30:47.000Z,No Answer,cb8ab09cac05056a6
2019-07-29,2019-07-29T22:40:17.000Z,Left Voicemail,4bab64046c799b968
2019-07-29,2019-07-29T22:38:09.000Z,No Answer,4bab64046c799b968
2019-08-09,2019-08-09T15:40:58.000Z,No Answer,a85c8a7c6000c9684
2019-08-09,2019-08-09T15:41:06.000Z,No Answer,a85c8a7c6000c9684
2019-08-16,2019-08-16T17:53:19.000Z,No Answer,444846b7850bc4cb0
2019-07-30,2019-07-30T22:03:49.000Z,Connected,c09944aa8a4c06a56
2019-10-14,2019-10-14T15:35:12.000Z,Wrong Number,85a4cb0ca47c84000
2019-07-29,2019-07-29T18:21:51.000Z,Left Voicemail,50869cab46ba8a768
2019-07-02,2019-07-02T21:29:18.000Z,Left Voicemail,50869cab46ba8a768
2019-10-03,2019-10-03T18:17:19.000Z,Wrong Number,c75c68c7b0000a5b8
2019-12-02,2019-12-02T19:06:38.000Z,Connected,905a4865b874659c6
2019-11-26,2019-11-26T18:15:12.000Z,Connected,905a4865b874659c6
2019-08-08,2019-08-08T16:12:08.000Z,Not in Service,4c47877bbb0a67664
2019-10-17,2019-10-17T17:12:07.000Z,No Answer,b5547805608b967c6
2019-10-17,2019-10-17T17:06:47.000Z,No Answer,acc9ab798c85895a8
2019-10-17,2019-10-17T17:02:34.000Z,Wrong Number,acc9ab798c85895a8
2019-07-15,2019-07-15T23:13:32.000Z,Left Voicemail,789958a864998459b
2019-08-08,2019-08-08T17:42:41.000Z,No Answer,60465a0c005a74944
2019-10-24,2019-10-24T19:56:40.000Z,Connected,7c947486c9460c408
2019-10-14,2019-10-14T18:13:52.000Z,Left Voicemail,a5b444bc4599b5ba4
2019-10-17,2019-10-17T21:03:32.000Z,No Answer,a5b444bc4599b5ba4
2019-07-16,2019-07-16T22:21:17.000Z,Left Voicemail,a95088c408c5778c6
2019-07-25,2019-07-26T00:08:55.000Z,Left Voicemail,a95088c408c5778c6
2019-08-02,2019-08-02T16:06:10.000Z,No Answer,a95088c408c5778c6
2019-07-25,2019-07-26T00:08:46.000Z,Left Voicemail,a95088c408c5778c6
2019-10-21,2019-10-21T21:26:58.000Z,No Answer,40a66aa078a8059b8
2019-07-29,2019-07-30T00:01:48.000Z,Wrong Number,7c8c656867c499664
2019-08-16,2019-08-16T17:52:58.000Z,No Answer,7c8c656867c499664
2019-07-29,2019-07-30T00:03:18.000Z,Wrong Number,7c8c656867c499664
2019-10-17,2019-10-17T21:18:30.000Z,No Answer,7c8c656867c499664
2019-06-13,2019-06-24T12:32:11.000Z,No Answer,909c9699b40479a5b
2019-08-08,2019-08-08T18:04:50.000Z,Connected,a858c84758c69a676
2019-08-16,2019-08-16T17:54:23.000Z,No Answer,8c0bc88556c0409c
2019-08-16,2019-08-16T17:54:33.000Z,No Answer,8c0bc88556c0409c
2019-08-13,2019-08-13T22:07:19.000Z,Connected,457a7577a757744b4
2019-07-16,2019-07-16T21:33:24.000Z,Left Voicemail,800c4c909a8b8755b
2019-07-23,2019-07-23T16:15:10.000Z,No Answer,8ca04997878957808
2019-07-18,2019-07-18T16:01:53.000Z,No Answer,8ca04997878957808
2019-07-10,2019-07-10T23:14:36.000Z,Left Voicemail,bc7658c4b7ba74b60
2019-07-03,2019-07-03T16:45:28.000Z,No Answer,bc7658c4b7ba74b60
2019-07-16,2019-07-16T20:25:51.000Z,Left Voicemail,506057b8c079c4c44
2019-07-23,2019-07-23T16:17:26.000Z,No Answer,506057b8c079c4c44
2019-12-20,2019-12-20T17:46:23.000Z,Left Voicemail,aa45a44a768856a84
2019-06-26,2019-06-26T17:21:53.000Z,No Answer,5856cbac68b4c9856
2019-07-03,2019-07-03T20:05:59.000Z,Wrong Number,5856cbac68b4c9856
2019-06-26,2019-06-26T17:16:53.000Z,Wrong Number,a6499b547c0a5b0a0
2019-07-12,2019-07-12T16:16:38.000Z,Connected,a6499b547c0a5b0a0
2019-07-03,2019-07-03T16:16:44.000Z,No Answer,a6499b547c0a5b0a0
2019-07-09,2019-07-09T18:10:09.000Z,Left Voicemail,a9884586a060aaa48
2019-07-23,2019-07-23T16:26:57.000Z,No Answer,a9884586a060aaa48
2019-07-03,2019-07-03T20:13:56.000Z,Left Voicemail,a9884586a060aaa48
2019-08-08,2019-08-08T12:59:56.000Z,No Answer,59a49578b6765708
2019-11-25,2019-11-25T23:43:05.000Z,Left Voicemail,b508698c5abb5a000
2019-11-25,2019-11-25T23:46:23.000Z,Left Voicemail,a8c49069a4ab66880
2019-07-23,2019-07-23T15:52:29.000Z,Left Voicemail,b0aab4bc8a5cb7ab4
2019-10-15,2019-10-15T17:42:58.000Z,No Answer,b0aab4bc8a5cb7ab4
2019-10-15,2019-10-15T17:43:12.000Z,No Answer,b0aab4bc8a5cb7ab4
2019-07-23,2019-07-23T15:43:13.000Z,No Answer,65c785c460684b99b
2019-10-15,2019-10-15T17:36:34.000Z,No Answer,65c785c460684b99b
2019-10-15,2019-10-15T17:46:17.000Z,Not in Service,90b69587785c89c8
2019-11-14,2019-11-14T17:59:01.000Z,No Answer,74c44690994405776
2019-11-12,2019-11-12T22:16:35.000Z,No Answer,74c44690994405776
2019-10-28,2019-10-28T17:31:18.000Z,Not in Service,5654b50b0cb760c76
2019-08-08,2019-08-08T17:12:06.000Z,Left Voicemail,b99b4aa84057aa0cb
2019-08-08,2019-08-08T17:21:37.000Z,Wrong Number,cb4c4b0879a9670c6
2019-08-09,2019-08-09T15:31:52.000Z,No Answer,48b0c68bc0076b6a6
2019-10-16,2019-10-16T22:00:31.000Z,Left Voicemail,48b0c68bc0076b6a6
2019-08-09,2019-08-09T15:41:17.000Z,No Answer,48b0c68bc0076b6a6
2019-07-26,2019-07-26T16:05:22.000Z,Left Voicemail,c9579a95cc6979c44
2019-08-08,2019-08-08T17:11:59.000Z,Left Voicemail,c9579a95cc6979c44
2019-07-25,2019-07-25T23:30:23.000Z,Wrong Number,c9579a95cc6979c44
2019-07-26,2019-07-26T16:07:30.000Z,Left Voicemail,b6b46c7660795b588
2019-07-25,2019-07-25T23:30:16.000Z,No Answer,b6b46c7660795b588
2019-10-15,2019-10-15T22:49:36.000Z,Left Voicemail,b6b46c7660795b588
2019-10-17,2019-10-17T20:00:28.000Z,Left Voicemail,b6b46c7660795b588
2019-07-18,2019-07-18T16:05:39.000Z,Left Voicemail,70b48459aab8a89b8
2019-04-24,2019-04-24T15:08:15.000Z,Connected,cb07a56690094706
2019-08-08,2019-08-08T17:44:42.000Z,No Answer,cb07a56690094706
2019-08-08,2019-08-08T17:45:32.000Z,No Answer,85706c6a8bab90464
2019-04-24,2019-04-24T16:22:20.000Z,Connected,85706c6a8bab90464
2019-03-21,2019-03-21T22:02:59.000Z,Left Voicemail,640885c657b699c60
2019-03-21,2019-03-21T22:04:19.000Z,No Answer,85080674b6c4c0c04
2019-10-02,2019-10-02T15:12:53.000Z,Left Voicemail,6a49b78986b5acc60
2019-10-25,2019-10-25T19:57:50.000Z,Left Voicemail,49bb995499c785aab
2019-10-17,2019-10-17T15:29:44.000Z,No Answer,49bb995499c785aab
2019-10-09,2019-10-09T21:03:23.000Z,Connected,a450b844ba78969a4
2019-10-21,2019-10-21T19:56:46.000Z,Not in Service,ca746a79496487088
2019-10-02,2019-10-02T14:48:59.000Z,Connected,8aabc855090a67a68
2019-10-23,2019-10-23T15:24:50.000Z,Connected,a70a944a8aa56bc86
2019-10-24,2019-10-24T18:47:30.000Z,Left Voicemail,5888b47c8b45aa984
2019-10-02,2019-10-02T14:45:28.000Z,No Answer,a74a4a960c764b774
2019-07-11,2019-07-11T21:43:58.000Z,No Answer,90a04900774a009ab
2019-07-14,2019-07-14T22:18:31.000Z,No Answer,cc4674c84454b4804
2019-07-11,2019-07-11T21:33:03.000Z,No Answer,cc4674c84454b4804
2019-07-25,2019-07-26T00:10:53.000Z,No Answer,cc4674c84454b4804
2019-07-29,2019-07-29T22:40:25.000Z,No Answer,cc4674c84454b4804
2019-08-16,2019-08-16T17:52:53.000Z,No Answer,c6c69b864cb4b7760
2019-09-23,2019-09-23T18:54:51.000Z,Left Voicemail,6c44cbb0968b06cc6
2019-07-23,2019-07-23T23:47:58.000Z,No Answer,90b9c049794b06a60
2019-07-25,2019-07-25T23:51:12.000Z,No Answer,90b9c049794b06a60
2019-08-02,2019-08-02T16:32:52.000Z,No Answer,90b9c049794b06a60
2019-08-08,2019-08-08T16:43:02.000Z,No Answer,cb455a409cca6ccc6
2019-07-23,2019-07-23T23:48:05.000Z,No Answer,ca507c7baa0068076
2019-08-08,2019-08-08T17:24:14.000Z,No Answer,ca507c7baa0068076
2019-07-25,2019-07-25T23:51:31.000Z,No Answer,ca507c7baa0068076
2019-08-02,2019-08-02T16:33:04.000Z,No Answer,ca507c7baa0068076
2019-04-30,2019-04-30T23:41:25.000Z,Connected,85b0647a9ab60960
2019-08-09,2019-08-09T15:35:10.000Z,No Answer,cb88c480550b67804
2019-09-10,2019-09-10T22:17:38.000Z,No Answer,50c89a0c4ac66a608
2019-05-17,2019-05-17T21:30:55.000Z,Connected,8984706c86404bb40
2019-08-09,2019-08-09T20:59:28.000Z,Not in Service,40b4b6c64b99bb696
2019-12-20,2019-12-20T20:09:54.000Z,No Answer,884498067698ab576
2019-07-03,2019-07-03T18:27:01.000Z,No Answer,76549a07bba554c84
2019-03-26,2019-03-26T17:29:06.000Z,Left Voicemail,ac05a67b95788a060
2019-07-03,2019-07-03T16:31:16.000Z,No Answer,b970b0484b5604964
2019-06-04,2019-06-24T12:53:50.000Z,Left Voicemail,85ac8ab8a500c507b
2019-08-08,2019-08-08T18:49:42.000Z,No Answer,469595999bb75786
2019-06-24,2019-06-24T18:13:22.000Z,Left Voicemail,aac669aac99409cc6
2019-06-26,2019-06-26T16:44:27.000Z,Left Voicemail,6545a85c8b79ac688
2019-10-02,2019-10-02T19:35:20.000Z,Left Voicemail,ca587a74075c7a75b
2019-09-11,2019-09-11T14:32:58.000Z,Left Voicemail,9a88a606564a95b48
2019-09-20,2019-09-20T15:54:25.000Z,Left Voicemail,9a88a606564a95b48
2019-09-20,2019-09-20T16:02:12.000Z,Left Voicemail,9a88a606564a95b48
2019-07-22,2019-07-22T16:02:54.000Z,No Answer,a5b46a6807a067780
2019-07-22,2019-07-22T16:03:08.000Z,Left Voicemail,a5b46a6807a067780
2019-10-21,2019-10-21T19:29:58.000Z,No Answer,b889c5c9b68a7a9b0
2019-10-14,2019-10-14T18:16:46.000Z,Not in Service,b889c5c9b68a7a9b0
2019-12-11,2019-12-11T17:38:15.000Z,Busy,b889c5c9b68a7a9b0
2019-12-11,2019-12-11T17:38:37.000Z,Busy,5cb7905c8064ca704
2019-10-15,2019-10-15T14:27:29.000Z,Wrong Number,5cb7905c8064ca704
2019-12-11,2019-12-11T17:40:31.000Z,Busy,6775a6907990b5c44
2019-10-15,2019-10-15T13:10:37.000Z,Wrong Number,4c0cc978850aa67b0
2019-12-11,2019-12-11T17:40:09.000Z,Busy,4c0cc978850aa67b0
2019-06-26,2019-06-26T20:24:24.000Z,No Answer,4a7ac846a0085b656
2019-10-01,2019-10-01T15:29:51.000Z,Left Voicemail,a7504765b6cc4c468
2019-09-16,2019-09-16T18:07:21.000Z,Connected,a690aa577b8596a60
2019-09-18,2019-09-18T20:41:38.000Z,Left Voicemail,aa909c4646b960b8b
2019-09-18,2019-09-18T15:56:35.000Z,Left Voicemail,aa909c4646b960b8b
2019-06-26,2019-06-26T20:27:25.000Z,Left Voicemail,c7965c9c60b5aaa76
2019-12-17,2019-12-17T19:01:00.000Z,Connected,67857670056954960
2019-10-16,2019-10-16T14:40:51.000Z,Left Voicemail,9a90c5cc494868976
2019-10-15,2019-10-15T14:28:10.000Z,Left Voicemail,9a90c5cc494868976
2019-11-07,2019-11-07T21:42:22.000Z,Connected,694a8995cca7c4456
2019-05-29,2019-06-24T12:55:11.000Z,Left Voicemail,a86c45a67c4506b04
2019-05-29,2019-06-24T12:55:07.000Z,Left Voicemail,7489950c9575aa8b4
2019-10-16,2019-10-16T14:56:38.000Z,Left Voicemail,7489950c9575aa8b4
2019-10-01,2019-10-01T14:51:59.000Z,Left Voicemail,b965804a747cb88b0
2019-10-02,2019-10-02T14:23:30.000Z,Left Voicemail,c84c556bc098caba
2019-09-18,2019-09-18T20:38:38.000Z,Left Voicemail,c84c556bc098caba
2019-10-17,2019-10-17T21:34:19.000Z,Left Voicemail,4c9cc58b48bb00968
2019-11-25,2019-11-25T18:19:01.000Z,Left Voicemail,89b9ca4776c6cb576
2019-08-08,2019-08-08T15:44:19.000Z,No Answer,c507066cb66cb80cb
2019-08-08,2019-08-08T22:28:46.000Z,No Answer,c507066cb66cb80cb
2019-11-08,2019-11-08T17:06:16.000Z,No Answer,a679cb0946c56504b
2019-11-08,2019-11-08T17:04:26.000Z,No Answer,a679cb0946c56504b
2019-11-08,2019-11-08T17:00:21.000Z,No Answer,75aab0850898090
2019-11-08,2019-11-08T16:53:38.000Z,No Answer,58906449ca4bb76a
2019-11-08,2019-11-08T17:02:46.000Z,Left Voicemail,5a0a4b8486ba69080
2019-11-08,2019-11-08T16:55:47.000Z,No Answer,a0a756ac7ba7007c4
2019-08-08,2019-08-08T17:16:37.000Z,Left Voicemail,c88a4cc8865c94664
2019-08-08,2019-08-08T17:13:31.000Z,Left Voicemail,879ba78c8bb0bac60
2019-06-19,2019-06-24T12:31:06.000Z,No Answer,795897467bb875488
2019-11-25,2019-11-26T00:18:46.000Z,No Answer,569c7996abc6c8b96
2019-11-04,2019-11-04T22:37:28.000Z,Left Voicemail,4b4404474857a9504
2019-11-04,2019-11-04T22:35:11.000Z,Not in Service,4b4404474857a9504
2019-11-04,2019-11-04T22:37:36.000Z,Left Voicemail,4b4404474857a9504
2019-08-08,2019-08-08T23:55:08.000Z,Connected,898054b6769a764a6
2019-10-02,2019-10-02T15:44:08.000Z,No Answer,585b74c768899ba76
2019-10-23,2019-10-23T21:47:04.000Z,Connected,a699c5b6094caa90b
2019-10-23,2019-10-23T21:39:36.000Z,Connected,a699c5b6094caa90b
2019-03-21,2019-03-21T21:35:51.000Z,Wrong Number,c0a686ca6784576ab
2019-03-21,2019-03-21T21:39:45.000Z,No Answer,c0a4b7460b66ab664
2019-03-21,2019-03-21T21:34:38.000Z,Left Voicemail,ccac5bb5608b6c504
2019-06-13,2019-06-24T12:48:21.000Z,Left Voicemail,b74565b886054b408
2019-08-08,2019-08-08T23:11:58.000Z,Connected,b74565b886054b408
2019-06-13,2019-06-24T12:48:19.000Z,Left Voicemail,c8baa80066999095b
2019-10-29,2019-10-29T21:24:25.000Z,No Answer,b8b406406ac5bbc0
2019-10-16,2019-10-16T21:49:48.000Z,No Answer,b8b406406ac5bbc0
2019-12-04,2019-12-04T15:32:26.000Z,Wrong Number,b88a780bc06cc5bab
2019-07-02,2019-07-02T16:01:39.000Z,Wrong Number,ac8cb49b995b6c478
2019-07-03,2019-07-03T19:52:38.000Z,Wrong Number,ac8cb49b995b6c478
2019-07-23,2019-07-23T16:15:49.000Z,No Answer,54845998096b754b4
2019-07-02,2019-07-02T16:09:59.000Z,Not in Service,54845998096b754b4
2019-07-25,2019-07-25T18:08:16.000Z,Wrong Number,60459709a58b96a60
2019-10-08,2019-10-08T16:38:19.000Z,Left Voicemail,cc68c074ab95868c6
2019-11-04,2019-11-04T20:50:52.000Z,Not in Service,46877c8c8b674855
2019-08-08,2019-08-08T16:02:04.000Z,Connected,c9cb79c75804965ab
2019-07-03,2019-07-03T16:13:21.000Z,Left Voicemail,75b740868b90bb448
2019-10-21,2019-10-21T19:29:27.000Z,Left Voicemail,48004cbc047478b5
2019-10-16,2019-10-16T14:59:21.000Z,Left Voicemail,48004cbc047478b5
2019-09-25,2019-09-25T20:49:30.000Z,Left Voicemail,cc05c95c49b4406b8
2019-09-25,2019-09-25T21:09:47.000Z,No Answer,45549a75859499088
2019-09-26,2019-09-26T17:34:44.000Z,No Answer,45549a75859499088
2019-07-11,2019-07-11T16:45:11.000Z,Left Voicemail,78590a04085894848
2019-11-14,2019-11-14T20:08:40.000Z,Left Voicemail,7894888b64c76707b
2019-10-02,2019-10-02T14:28:12.000Z,Wrong Number,c577557ca705405b4
2019-07-29,2019-07-29T22:39:39.000Z,Not in Service,bc96076caaa78ba96
2019-10-14,2019-10-14T18:49:51.000Z,Left Voicemail,9040a88a70a65b064
2019-10-15,2019-10-15T13:36:52.000Z,Connected,80ba507b0b596b5b8
2019-12-05,2019-12-05T17:57:27.000Z,Wrong Number,6b8956946bcaa5ba6
2019-12-05,2019-12-05T18:00:48.000Z,Wrong Number,b64cc59750c745688
2019-12-05,2019-12-05T17:58:30.000Z,Wrong Number,ba7840090c787cc88
2019-09-09,2019-09-09T14:47:29.000Z,Left Voicemail,86847579b9670b67b
2019-09-17,2019-09-17T16:41:53.000Z,No Answer,86847579b9670b67b
2019-09-20,2019-09-20T13:46:05.000Z,Left Voicemail,86847579b9670b67b
2019-09-12,2019-09-12T14:42:43.000Z,Left Voicemail,86847579b9670b67b
2019-09-13,2019-09-13T15:08:27.000Z,No Answer,8099b40b5884ba600
2019-09-10,2019-09-10T13:36:36.000Z,Left Voicemail,8099b40b5884ba600
2019-09-20,2019-09-20T13:48:46.000Z,Left Voicemail,8099b40b5884ba600
2019-12-03,2019-12-03T20:49:38.000Z,No Answer,c975754ccc590b45
2019-12-03,2019-12-03T20:58:26.000Z,No Answer,ab08886c8c59ac7ab
2019-12-11,2019-12-11T18:40:06.000Z,No Answer,7594896b775855456
2019-12-03,2019-12-03T20:49:05.000Z,No Answer,584580a0b9a877744
2019-12-03,2019-12-03T20:46:17.000Z,Wrong Number,b454097797845c996
2019-10-02,2019-10-02T20:19:04.000Z,Left Voicemail,cb797cb960baa04cb
2019-05-01,2019-05-01T15:08:09.000Z,Connected,b7649648bbbc00056
2019-12-11,2019-12-11T17:43:33.000Z,No Answer,5aa465966c6c94a9b
2019-12-03,2019-12-03T20:53:06.000Z,No Answer,895bc8c47b4780a76
2019-12-03,2019-12-03T20:48:15.000Z,No Answer,57aba8565647750cb
2019-12-11,2019-12-11T18:48:33.000Z,No Answer,75ac87875760a4c68
2019-12-11,2019-12-11T17:45:18.000Z,Connected,509497abc67b8a06
2019-10-21,2019-10-21T19:59:18.000Z,No Answer,a80aba076a6994a8b
